date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
07:03:14	46028/46028	---MCZ	200	added ('OK')	application/javascript	etag:W/%22633490b6-b469%22	https://cdn-dhaoc.nitrocdn.com/yFqVfRYBJOLINhnquyhbCoFSffBIZaKV/assets/static/optimized/rev-36dbb12/wp-content/plugins/elementor/assets/js/nitro-min-f43b551b749a36845288913120943cc6.frontend.js	C:/inetrship/rishul/cdn-dhaoc.nitrocdn.com/yFqVfRYBJOLINhnquyhbCoFSffBIZaKV/assets/static/optimized/rev-36dbb12/wp-content/plugins/elementor/assets/js/nitro-min-f43b551b749a36845288913120943cc6.frontend.js	(from https://www.thelogistixco.com/)
07:03:14	25697/25697	---MCZ	200	added ('OK')	application/javascript	etag:W/%22633490b4-6517%22	https://cdn-dhaoc.nitrocdn.com/yFqVfRYBJOLINhnquyhbCoFSffBIZaKV/assets/static/optimized/rev-36dbb12/wp-content/plugins/elementor-pro/assets/lib/smartmenus/nitro-min-f269e9a3a80059942775a9c8c2131b2c.jquery.smartmenus.js	C:/inetrship/rishul/cdn-dhaoc.nitrocdn.com/yFqVfRYBJOLINhnquyhbCoFSffBIZaKV/assets/static/optimized/rev-36dbb12/wp-content/plugins/elementor-pro/assets/lib/smartmenus/nitro-min-f269e9a3a80059942775a9c8c2131b2c.jquery.smartmenus.20.delay	(from https://www.thelogistixco.com/)
07:03:14	149414/149414	---MCZ	200	added ('OK')	application/javascript	etag:W/%22633490b7-2485a%22	https://cdn-dhaoc.nitrocdn.com/yFqVfRYBJOLINhnquyhbCoFSffBIZaKV/assets/static/optimized/rev-36dbb12/wp-content/plugins/elementor-pro/assets/js/nitro-min-1ac1524d578c3bfdc7c69dab2dd69f18.preloaded-elements-handlers.js	C:/inetrship/rishul/cdn-dhaoc.nitrocdn.com/yFqVfRYBJOLINhnquyhbCoFSffBIZaKV/assets/static/optimized/rev-36dbb12/wp-content/plugins/elementor-pro/assets/js/nitro-min-1ac1524d578c3bfdc7c69dab2dd69f18.preloaded-elements-handlers.js	(from https://www.thelogistixco.com/)
07:03:14	45987/45987	---MCZ	200	added ('OK')	application/javascript	etag:W/%22633490b7-b449%22	https://cdn-dhaoc.nitrocdn.com/yFqVfRYBJOLINhnquyhbCoFSffBIZaKV/assets/static/optimized/rev-36dbb12/wp-content/plugins/elementor/assets/js/nitro-min-f43b551b749a36845288913120943cc6.preloaded-modules.js	C:/inetrship/rishul/cdn-dhaoc.nitrocdn.com/yFqVfRYBJOLINhnquyhbCoFSffBIZaKV/assets/static/optimized/rev-36dbb12/wp-content/plugins/elementor/assets/js/nitro-min-f43b551b749a36845288913120943cc6.preloaded-modules.js	(from https://www.thelogistixco.com/)
07:03:14	4004/4004	---MCZ	200	added ('OK')	application/javascript	etag:W/%22633490b7-1052%22	https://cdn-dhaoc.nitrocdn.com/yFqVfRYBJOLINhnquyhbCoFSffBIZaKV/assets/static/optimized/rev-36dbb12/wp-content/plugins/elementor-pro/assets/lib/sticky/nitro-min-1ac1524d578c3bfdc7c69dab2dd69f18.jquery.sticky.js	C:/inetrship/rishul/cdn-dhaoc.nitrocdn.com/yFqVfRYBJOLINhnquyhbCoFSffBIZaKV/assets/static/optimized/rev-36dbb12/wp-content/plugins/elementor-pro/assets/lib/sticky/nitro-min-1ac1524d578c3bfdc7c69dab2dd69f18.jquery.sticky.js	(from https://www.thelogistixco.com/)
07:03:15	90697/90697	---MCZ	200	added ('OK')	text/css	etag:W/%22633490b3-162d7%22	https://cdn-dhaoc.nitrocdn.com/yFqVfRYBJOLINhnquyhbCoFSffBIZaKV/assets/static/optimized/rev-36dbb12/combinedCss/nitro-min-noimport-301e27bf4e67d7ca261d1e48f1d800a5-stylesheet.css	C:/inetrship/rishul/cdn-dhaoc.nitrocdn.com/yFqVfRYBJOLINhnquyhbCoFSffBIZaKV/assets/static/optimized/rev-36dbb12/combinedCss/nitro-min-noimport-301e27bf4e67d7ca261d1e48f1d800a5-stylesheet.css	(from https://www.thelogistixco.com/)
07:03:16	1051562/1051562	---MCZ	200	added ('OK')	text/css	etag:W/%22633490b3-100c38%22	https://cdn-dhaoc.nitrocdn.com/yFqVfRYBJOLINhnquyhbCoFSffBIZaKV/assets/static/optimized/rev-36dbb12/combinedCss/nitro-min-noimport-31c26a47afd5475e65a9f9dfba9ef19b-stylesheet.css	C:/inetrship/rishul/cdn-dhaoc.nitrocdn.com/yFqVfRYBJOLINhnquyhbCoFSffBIZaKV/assets/static/optimized/rev-36dbb12/combinedCss/nitro-min-noimport-31c26a47afd5475e65a9f9dfba9ef19b-stylesheet.css	(from https://www.thelogistixco.com/)
07:03:17	72886/72886	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2001%20Oct%202022%2014:03:18%20GMT	https://www.thelogistixco.com/2022/07/08/e-commerce-giant-shrinking-expansion-plans/o,baseURI	C:/inetrship/rishul/www.thelogistixco.com/2022/07/08/e-commerce-giant-shrinking-expansion-plans/o,baseURI.33.delayed	(from https://www.thelogistixco.com/2022/07/08/e-commerce-giant-shrinking-expansion-plans/)
07:03:18	72886/72886	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2001%20Oct%202022%2014:03:19%20GMT	https://www.thelogistixco.com/2022/07/08/e-commerce-giant-shrinking-expansion-plans/GET	C:/inetrship/rishul/www.thelogistixco.com/2022/07/08/e-commerce-giant-shrinking-expansion-plans/GET	(from https://www.thelogistixco.com/2022/07/08/e-commerce-giant-shrinking-expansion-plans/)
07:03:19	82480/82480	---M--	200	added ('OK')	image/jpeg	etag:%226334ee6a-142b4%22	https://cdn-dhaoc.nitrocdn.com/yFqVfRYBJOLINhnquyhbCoFSffBIZaKV/assets/static/optimized/rev-36dbb12/wp-content/uploads/2022/09/potential-strike.jpg	C:/inetrship/rishul/cdn-dhaoc.nitrocdn.com/yFqVfRYBJOLINhnquyhbCoFSffBIZaKV/assets/static/optimized/rev-36dbb12/wp-content/uploads/2022/09/potential-strike.jpg	(from https://www.thelogistixco.com/2022/07/08/e-commerce-giant-shrinking-expansion-plans/)
07:03:20	72886/72886	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2001%20Oct%202022%2014:03:20%20GMT	https://www.thelogistixco.com/2022/07/08/e-commerce-giant-shrinking-expansion-plans/Edge/	C:/inetrship/rishul/www.thelogistixco.com/2022/07/08/e-commerce-giant-shrinking-expansion-plans/Edge/index.html	(from https://www.thelogistixco.com/2022/07/08/e-commerce-giant-shrinking-expansion-plans/)
07:03:20	1448/1448	---MCZ	200	added ('OK')	application/rss+xml	etag:%22bcbbb13f2e874ef3100d357bb0f5300f%22	https://www.thelogistixco.com/2022/07/08/e-commerce-giant-shrinking-expansion-plans/feed/	C:/inetrship/rishul/www.thelogistixco.com/2022/07/08/e-commerce-giant-shrinking-expansion-plans/feed/index.html	(from https://www.thelogistixco.com/2022/07/08/e-commerce-giant-shrinking-expansion-plans/)
07:03:20	15766/15766	---MCZ	200	added ('OK')	application/json	date:Sat,%2001%20Oct%202022%2014:03:21%20GMT	https://www.thelogistixco.com/wp-json/wp/v2/posts/2343	C:/inetrship/rishul/www.thelogistixco.com/wp-json/wp/v2/posts/2343.json	(from https://www.thelogistixco.com/2022/07/08/e-commerce-giant-shrinking-expansion-plans/)
07:03:21	5913/5913	---MCZ	200	added ('OK')	application/json	date:Sat,%2001%20Oct%202022%2014:03:22%20GMT	https://www.thelogistixco.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.thelogistixco.com%2F2022%2F07%2F08%2Fe-commerce-giant-shrinking-expansion-plans%2F	C:/inetrship/rishul/www.thelogistixco.com/wp-json/oembed/1.0/embedd6ea.json	(from https://www.thelogistixco.com/2022/07/08/e-commerce-giant-shrinking-expansion-plans/)
07:03:21	0/0	---MCZ	301	error ('Moved%20Permanently')	text/html	date:Sat,%2001%20Oct%202022%2014:03:22%20GMT	https://www.thelogistixco.com/?p=2343	C:/inetrship/rishul/www.thelogistixco.com/index8bf8.html	(from https://www.thelogistixco.com/2022/07/08/e-commerce-giant-shrinking-expansion-plans/)
07:03:22	5604/5604	---MCZ	200	added ('OK')	text/xml	date:Sat,%2001%20Oct%202022%2014:03:23%20GMT	https://www.thelogistixco.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.thelogistixco.com%2F2022%2F07%2F08%2Fe-commerce-giant-shrinking-expansion-plans%2F&format=xml	C:/inetrship/rishul/www.thelogistixco.com/wp-json/oembed/1.0/embed337a	(from https://www.thelogistixco.com/2022/07/08/e-commerce-giant-shrinking-expansion-plans/)
07:03:23	0/0	---MCZ	301	error ('Moved%20Permanently')	text/html	date:Sat,%2001%20Oct%202022%2014:03:23%20GMT	https://www.thelogistixco.com/2022/07/08/e-commerce-giant-shrinking-expansion-plans/e	C:/inetrship/rishul/www.thelogistixco.com/2022/07/08/e-commerce-giant-shrinking-expansion-plans/e	(from https://www.thelogistixco.com/2022/07/08/e-commerce-giant-shrinking-expansion-plans/)
07:03:24	282965/282965	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Oct%202022%2014:03:24%20GMT	https://www.thelogistixco.com/2022/09/28/hurricane-ian-anticipated-to-cause-supply-chain-delays/	C:/inetrship/rishul/www.thelogistixco.com/2022/09/28/hurricane-ian-anticipated-to-cause-supply-chain-delays/index.html	(from https://www.thelogistixco.com/2022/07/08/e-commerce-giant-shrinking-expansion-plans/)
07:03:24	72886/72886	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2001%20Oct%202022%2014:03:24%20GMT	https://www.thelogistixco.com/2022/07/08/e-commerce-giant-shrinking-expansion-plans/POST	C:/inetrship/rishul/www.thelogistixco.com/2022/07/08/e-commerce-giant-shrinking-expansion-plans/POST	(from https://www.thelogistixco.com/2022/07/08/e-commerce-giant-shrinking-expansion-plans/)
07:03:25	280499/280499	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Oct%202022%2014:03:24%20GMT	https://www.thelogistixco.com/2022/09/22/freight-volumes-at-four-year-high/	C:/inetrship/rishul/www.thelogistixco.com/2022/09/22/freight-volumes-at-four-year-high/index.html	(from https://www.thelogistixco.com/2022/07/08/e-commerce-giant-shrinking-expansion-plans/)
07:03:25	281383/281383	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Oct%202022%2014:03:25%20GMT	https://www.thelogistixco.com/2022/09/14/tlc-reports-on-the-railroad-situation/	C:/inetrship/rishul/www.thelogistixco.com/2022/09/14/tlc-reports-on-the-railroad-situation/index.html	(from https://www.thelogistixco.com/2022/07/08/e-commerce-giant-shrinking-expansion-plans/)
07:03:25	282274/282274	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Oct%202022%2014:03:26%20GMT	https://www.thelogistixco.com/2022/09/15/crisis-averted-class-i-railroads-will-not-strike/	C:/inetrship/rishul/www.thelogistixco.com/2022/09/15/crisis-averted-class-i-railroads-will-not-strike/index.html	(from https://www.thelogistixco.com/2022/07/08/e-commerce-giant-shrinking-expansion-plans/)
07:03:26	3303/3303	---MCZ	200	added ('OK')	application/javascript	etag:W/%22633490b8-d71%22	https://cdn-dhaoc.nitrocdn.com/yFqVfRYBJOLINhnquyhbCoFSffBIZaKV/assets/static/optimized/rev-36dbb12/wp-includes/js/nitro-min-5b2146b38e1b595a126b17429a3712f0.comment-reply.js	C:/inetrship/rishul/cdn-dhaoc.nitrocdn.com/yFqVfRYBJOLINhnquyhbCoFSffBIZaKV/assets/static/optimized/rev-36dbb12/wp-includes/js/nitro-min-5b2146b38e1b595a126b17429a3712f0.comment-reply.js	(from https://www.thelogistixco.com/2022/07/08/e-commerce-giant-shrinking-expansion-plans/)
07:03:26	282352/282352	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Oct%202022%2014:03:27%20GMT	https://www.thelogistixco.com/2022/09/13/precautions-for-possible-class-i-railroad-strike/	C:/inetrship/rishul/www.thelogistixco.com/2022/09/13/precautions-for-possible-class-i-railroad-strike/index.html	(from https://www.thelogistixco.com/2022/07/08/e-commerce-giant-shrinking-expansion-plans/)
07:03:27	311876/311876	---MCZ	200	added ('OK')	text/css	etag:W/%22633490b8-4c2d2%22	https://cdn-dhaoc.nitrocdn.com/yFqVfRYBJOLINhnquyhbCoFSffBIZaKV/assets/static/optimized/rev-36dbb12/combinedCss/nitro-min-noimport-2b449af345dfa4812899630b8c9e4315-stylesheet.css	C:/inetrship/rishul/cdn-dhaoc.nitrocdn.com/yFqVfRYBJOLINhnquyhbCoFSffBIZaKV/assets/static/optimized/rev-36dbb12/combinedCss/nitro-min-noimport-2b449af345dfa4812899630b8c9e4315-stylesheet.css	(from https://www.thelogistixco.com/2022/07/08/e-commerce-giant-shrinking-expansion-plans/)
07:03:27	87055/87055	---M--	200	added ('OK')	image/jpeg	etag:%226334eea6-15499%22	https://cdn-dhaoc.nitrocdn.com/yFqVfRYBJOLINhnquyhbCoFSffBIZaKV/assets/static/optimized/rev-36dbb12/wp-content/uploads/2022/07/AMazon-pulls-expansion.jpg	C:/inetrship/rishul/cdn-dhaoc.nitrocdn.com/yFqVfRYBJOLINhnquyhbCoFSffBIZaKV/assets/static/optimized/rev-36dbb12/wp-content/uploads/2022/07/AMazon-pulls-expansion.jpg	(from https://www.thelogistixco.com/2022/07/08/e-commerce-giant-shrinking-expansion-plans/)
07:03:28	707160/707160	---MCZ	200	added ('OK')	text/css	etag:W/%22633490b8-acae6%22	https://cdn-dhaoc.nitrocdn.com/yFqVfRYBJOLINhnquyhbCoFSffBIZaKV/assets/static/optimized/rev-36dbb12/combinedCss/nitro-min-noimport-131e8b8daa84146c819dc1cc4c07f954-stylesheet.css	C:/inetrship/rishul/cdn-dhaoc.nitrocdn.com/yFqVfRYBJOLINhnquyhbCoFSffBIZaKV/assets/static/optimized/rev-36dbb12/combinedCss/nitro-min-noimport-131e8b8daa84146c819dc1cc4c07f954-stylesheet.css	(from https://www.thelogistixco.com/2022/07/08/e-commerce-giant-shrinking-expansion-plans/)
07:03:29	72886/72886	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2001%20Oct%202022%2014:03:29%20GMT	https://www.thelogistixco.com/about-us/o,baseURI	C:/inetrship/rishul/www.thelogistixco.com/about-us/o,baseURI	(from https://www.thelogistixco.com/about-us/)
07:03:30	72886/72886	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2001%20Oct%202022%2014:03:30%20GMT	https://www.thelogistixco.com/about-us/GET	C:/inetrship/rishul/www.thelogistixco.com/about-us/GET	(from https://www.thelogistixco.com/about-us/)
07:03:31	72886/72886	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2001%20Oct%202022%2014:03:32%20GMT	https://www.thelogistixco.com/about-us/Edge/	C:/inetrship/rishul/www.thelogistixco.com/about-us/Edge/index.html	(from https://www.thelogistixco.com/about-us/)
07:03:32	622950/622950	---M--	200	added ('OK')	image/jpeg	etag:%2263349fe6-981ee%22	https://cdn-dhaoc.nitrocdn.com/yFqVfRYBJOLINhnquyhbCoFSffBIZaKV/assets/static/optimized/rev-36dbb12/wp-content/uploads/2016/03/AdobeStock_82755637.jpeg	C:/inetrship/rishul/cdn-dhaoc.nitrocdn.com/yFqVfRYBJOLINhnquyhbCoFSffBIZaKV/assets/static/optimized/rev-36dbb12/wp-content/uploads/2016/03/AdobeStock_82755637.jpg	(from https://www.thelogistixco.com/about-us/)
07:03:32	33106/33106	---MCZ	200	added ('OK')	application/json	date:Sat,%2001%20Oct%202022%2014:03:33%20GMT	https://www.thelogistixco.com/wp-json/wp/v2/pages/231	C:/inetrship/rishul/www.thelogistixco.com/wp-json/wp/v2/pages/231.json	(from https://www.thelogistixco.com/about-us/)
07:03:33	5519/5519	---MCZ	200	added ('OK')	application/json	date:Sat,%2001%20Oct%202022%2014:03:34%20GMT	https://www.thelogistixco.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.thelogistixco.com%2Fabout-us%2F	C:/inetrship/rishul/www.thelogistixco.com/wp-json/oembed/1.0/embed71f5.json	(from https://www.thelogistixco.com/about-us/)
07:03:33	0/0	---MCZ	301	error ('Moved%20Permanently')	text/html	date:Sat,%2001%20Oct%202022%2014:03:34%20GMT	https://www.thelogistixco.com/?p=231	C:/inetrship/rishul/www.thelogistixco.com/index9873.html	(from https://www.thelogistixco.com/about-us/)
07:03:35	5179/5179	---MCZ	200	added ('OK')	text/xml	date:Sat,%2001%20Oct%202022%2014:03:35%20GMT	https://www.thelogistixco.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.thelogistixco.com%2Fabout-us%2F&format=xml	C:/inetrship/rishul/www.thelogistixco.com/wp-json/oembed/1.0/embedcd1f	(from https://www.thelogistixco.com/about-us/)
07:03:35	0/0	---MCZ	301	error ('Moved%20Permanently')	text/html	date:Sat,%2001%20Oct%202022%2014:03:36%20GMT	https://www.thelogistixco.com/about-us/e	C:/inetrship/rishul/www.thelogistixco.com/about-us/e	(from https://www.thelogistixco.com/about-us/)
07:03:36	265309/265309	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Oct%202022%2014:03:37%20GMT	https://www.thelogistixco.com/carriers/	C:/inetrship/rishul/www.thelogistixco.com/carriers/index.html	(from https://www.thelogistixco.com/about-us/)
07:03:37	72886/72886	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2001%20Oct%202022%2014:03:37%20GMT	https://www.thelogistixco.com/about-us/POST	C:/inetrship/rishul/www.thelogistixco.com/about-us/POST	(from https://www.thelogistixco.com/about-us/)
07:03:37	268607/268607	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Oct%202022%2014:03:37%20GMT	https://www.thelogistixco.com/intermodal-2/	C:/inetrship/rishul/www.thelogistixco.com/intermodal-2/index.html	(from https://www.thelogistixco.com/about-us/)
07:03:38	265150/265150	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Oct%202022%2014:03:38%20GMT	https://www.thelogistixco.com/ocean-freight/	C:/inetrship/rishul/www.thelogistixco.com/ocean-freight/index.html	(from https://www.thelogistixco.com/about-us/)
07:03:38	265317/265317	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Oct%202022%2014:03:39%20GMT	https://www.thelogistixco.com/less-than-truckload-ltl/	C:/inetrship/rishul/www.thelogistixco.com/less-than-truckload-ltl/index.html	(from https://www.thelogistixco.com/about-us/)
07:03:38	1021685/1021685	---MCZ	200	added ('OK')	text/css	etag:W/%2263349fe6-f9783%22	https://cdn-dhaoc.nitrocdn.com/yFqVfRYBJOLINhnquyhbCoFSffBIZaKV/assets/static/optimized/rev-36dbb12/combinedCss/nitro-min-noimport-cffaf0967f3f9c27b2062cdde31e9e03-stylesheet.css	C:/inetrship/rishul/cdn-dhaoc.nitrocdn.com/yFqVfRYBJOLINhnquyhbCoFSffBIZaKV/assets/static/optimized/rev-36dbb12/combinedCss/nitro-min-noimport-cffaf0967f3f9c27b2062cdde31e9e03-stylesheet.css	(from https://www.thelogistixco.com/about-us/)
07:03:40	72886/72886	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2001%20Oct%202022%2014:03:40%20GMT	https://www.thelogistixco.com/events/o,baseURI	C:/inetrship/rishul/www.thelogistixco.com/events/o,baseURI	(from https://www.thelogistixco.com/events/)
07:03:41	72886/72886	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2001%20Oct%202022%2014:03:41%20GMT	https://www.thelogistixco.com/events/GET	C:/inetrship/rishul/www.thelogistixco.com/events/GET	(from https://www.thelogistixco.com/events/)
07:03:42	44965/44965	---MCZ	200	added ('OK')	application/json	date:Sat,%2001%20Oct%202022%2014:03:42%20GMT	https://www.thelogistixco.com/wp-json/wp/v2/pages/2014	C:/inetrship/rishul/www.thelogistixco.com/wp-json/wp/v2/pages/2014.json	(from https://www.thelogistixco.com/events/)
07:03:42	72886/72886	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2001%20Oct%202022%2014:03:42%20GMT	https://www.thelogistixco.com/events/Edge/	C:/inetrship/rishul/www.thelogistixco.com/events/Edge/index.html	(from https://www.thelogistixco.com/events/)
07:03:43	0/0	---MCZ	301	error ('Moved%20Permanently')	text/html	date:Sat,%2001%20Oct%202022%2014:03:44%20GMT	https://www.thelogistixco.com/?p=2014	C:/inetrship/rishul/www.thelogistixco.com/index8a56.html	(from https://www.thelogistixco.com/events/)
07:03:43	5745/5745	---MCZ	200	added ('OK')	application/json	date:Sat,%2001%20Oct%202022%2014:03:44%20GMT	https://www.thelogistixco.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.thelogistixco.com%2Fevents%2F	C:/inetrship/rishul/www.thelogistixco.com/wp-json/oembed/1.0/embed6feb.json	(from https://www.thelogistixco.com/events/)
07:03:44	5404/5404	---MCZ	200	added ('OK')	text/xml	date:Sat,%2001%20Oct%202022%2014:03:45%20GMT	https://www.thelogistixco.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.thelogistixco.com%2Fevents%2F&format=xml	C:/inetrship/rishul/www.thelogistixco.com/wp-json/oembed/1.0/embedf56b	(from https://www.thelogistixco.com/events/)
07:03:45	0/0	---MCZ	301	error ('Moved%20Permanently')	text/html	date:Sat,%2001%20Oct%202022%2014:03:45%20GMT	https://www.thelogistixco.com/events/e	C:/inetrship/rishul/www.thelogistixco.com/events/e	(from https://www.thelogistixco.com/events/)
07:03:46	72886/72886	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2001%20Oct%202022%2014:03:46%20GMT	https://www.thelogistixco.com/events/POST	C:/inetrship/rishul/www.thelogistixco.com/events/POST	(from https://www.thelogistixco.com/events/)
07:03:49	72886/72886	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2001%20Oct%202022%2014:03:49%20GMT	https://www.thelogistixco.com/contact-us/o,baseURI	C:/inetrship/rishul/www.thelogistixco.com/contact-us/o,baseURI	(from https://www.thelogistixco.com/contact-us/)
07:03:50	72886/72886	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2001%20Oct%202022%2014:03:50%20GMT	https://www.thelogistixco.com/contact-us/GET	C:/inetrship/rishul/www.thelogistixco.com/contact-us/GET	(from https://www.thelogistixco.com/contact-us/)
07:03:50	1030435/1030435	---MCZ	200	added ('OK')	text/css	etag:W/%226334ee4b-fb9b1%22	https://cdn-dhaoc.nitrocdn.com/yFqVfRYBJOLINhnquyhbCoFSffBIZaKV/assets/static/optimized/rev-36dbb12/combinedCss/nitro-min-noimport-1cdd26fd66d780b7083f869be52fad94-stylesheet.css	C:/inetrship/rishul/cdn-dhaoc.nitrocdn.com/yFqVfRYBJOLINhnquyhbCoFSffBIZaKV/assets/static/optimized/rev-36dbb12/combinedCss/nitro-min-noimport-1cdd26fd66d780b7083f869be52fad94-stylesheet.css	(from https://www.thelogistixco.com/events/)
07:03:51	852265/852265	---M--	200	added ('OK')	image/jpeg	etag:%226334a1ab-d01b7%22	https://cdn-dhaoc.nitrocdn.com/yFqVfRYBJOLINhnquyhbCoFSffBIZaKV/assets/static/optimized/rev-36dbb12/wp-content/uploads/2020/02/City2_AdobeStock_282482097.jpg	C:/inetrship/rishul/cdn-dhaoc.nitrocdn.com/yFqVfRYBJOLINhnquyhbCoFSffBIZaKV/assets/static/optimized/rev-36dbb12/wp-content/uploads/2020/02/City2_AdobeStock_282482097.jpg	(from https://www.thelogistixco.com/contact-us/)
07:03:51	72886/72886	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2001%20Oct%202022%2014:03:51%20GMT	https://www.thelogistixco.com/contact-us/Edge/	C:/inetrship/rishul/www.thelogistixco.com/contact-us/Edge/index.html	(from https://www.thelogistixco.com/contact-us/)
07:03:52	29567/29567	---MCZ	200	added ('OK')	application/json	date:Sat,%2001%20Oct%202022%2014:03:53%20GMT	https://www.thelogistixco.com/wp-json/wp/v2/pages/10	C:/inetrship/rishul/www.thelogistixco.com/wp-json/wp/v2/pages/10.json	(from https://www.thelogistixco.com/contact-us/)
07:03:53	5408/5408	---MCZ	200	added ('OK')	application/json	date:Sat,%2001%20Oct%202022%2014:03:53%20GMT	https://www.thelogistixco.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.thelogistixco.com%2Fcontact-us%2F	C:/inetrship/rishul/www.thelogistixco.com/wp-json/oembed/1.0/embedc140.json	(from https://www.thelogistixco.com/contact-us/)
07:03:53	0/0	---MCZ	301	error ('Moved%20Permanently')	text/html	date:Sat,%2001%20Oct%202022%2014:03:54%20GMT	https://www.thelogistixco.com/?p=10	C:/inetrship/rishul/www.thelogistixco.com/index64b4.html	(from https://www.thelogistixco.com/contact-us/)
07:03:54	5063/5063	---MCZ	200	added ('OK')	text/xml	date:Sat,%2001%20Oct%202022%2014:03:55%20GMT	https://www.thelogistixco.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.thelogistixco.com%2Fcontact-us%2F&format=xml	C:/inetrship/rishul/www.thelogistixco.com/wp-json/oembed/1.0/embedd36b	(from https://www.thelogistixco.com/contact-us/)
07:03:55	0/0	---MCZ	301	error ('Moved%20Permanently')	text/html	date:Sat,%2001%20Oct%202022%2014:03:55%20GMT	https://www.thelogistixco.com/contact-us/e	C:/inetrship/rishul/www.thelogistixco.com/contact-us/e	(from https://www.thelogistixco.com/contact-us/)
07:03:56	72886/72886	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2001%20Oct%202022%2014:03:56%20GMT	https://www.thelogistixco.com/contact-us/POST	C:/inetrship/rishul/www.thelogistixco.com/contact-us/POST	(from https://www.thelogistixco.com/contact-us/)
07:03:56	1912/1912	---MCZ	200	added ('OK')	application/javascript	etag:W/%226334a1ad-814%22	https://cdn-dhaoc.nitrocdn.com/yFqVfRYBJOLINhnquyhbCoFSffBIZaKV/assets/static/optimized/rev-36dbb12/wp-content/plugins/gravityforms/js/nitro-min-d04778a87354c6fb06bf752ce67549ce.jquery.json.js	C:/inetrship/rishul/cdn-dhaoc.nitrocdn.com/yFqVfRYBJOLINhnquyhbCoFSffBIZaKV/assets/static/optimized/rev-36dbb12/wp-content/plugins/gravityforms/js/nitro-min-d04778a87354c6fb06bf752ce67549ce.jquery.json.js	(from https://www.thelogistixco.com/contact-us/)
07:03:56	47313/47313	---MCZ	200	added ('OK')	application/javascript	etag:W/%226334a1ad-b96e%22	https://cdn-dhaoc.nitrocdn.com/yFqVfRYBJOLINhnquyhbCoFSffBIZaKV/assets/static/optimized/rev-36dbb12/wp-content/plugins/gravityforms/js/nitro-min-d04778a87354c6fb06bf752ce67549ce.gravityforms.js	C:/inetrship/rishul/cdn-dhaoc.nitrocdn.com/yFqVfRYBJOLINhnquyhbCoFSffBIZaKV/assets/static/optimized/rev-36dbb12/wp-content/plugins/gravityforms/js/nitro-min-d04778a87354c6fb06bf752ce67549ce.gravityforms.js	(from https://www.thelogistixco.com/contact-us/)
07:03:56	850/850	---MCZ	200	added ('OK')	text/javascript	etag:W/%226334a1ad-3e8%22	https://cdn-dhaoc.nitrocdn.com/yFqVfRYBJOLINhnquyhbCoFSffBIZaKV/assets/static/optimized/rev-36dbb12/recaptcha/nitro-min-72cd5b3d1ec20cc18d64661c585f7b91.api.js	C:/inetrship/rishul/cdn-dhaoc.nitrocdn.com/yFqVfRYBJOLINhnquyhbCoFSffBIZaKV/assets/static/optimized/rev-36dbb12/recaptcha/nitro-min-72cd5b3d1ec20cc18d64661c585f7b91.api.js	(from https://www.thelogistixco.com/contact-us/)
